imname,grade
cow_1++_2485.jpg,1++
cow_1++_1050.jpg,1++
cow_1_5788.jpg,1
cow_1++_2701.jpg,1++
cow_2_3659.jpg,2
cow_1++_1741.jpg,1++
cow_3_439.jpg,3
cow_3_3008.jpg,3
cow_2_5507.jpg,2
cow_3_3475.jpg,3
cow_1+_2161.jpg,1+
cow_3_2265.jpg,3
cow_2_1121.jpg,2
cow_1_4961.jpg,1
cow_1++_1940.jpg,1++
cow_3_401.jpg,3
cow_1+_274.jpg,1+
cow_3_304.jpg,3
cow_1++_5347.jpg,1++
cow_1++_2333.jpg,1++
cow_1+_3852.jpg,1+
cow_2_2295.jpg,2
cow_2_4522.jpg,2
cow_1+_995.jpg,1+
cow_1+_1894.jpg,1+
cow_1+_760.jpg,1+
cow_1+_3064.jpg,1+
cow_1++_2561.jpg,1++
cow_1+_5174.jpg,1+
cow_1+_4941.jpg,1+
cow_1++_1608.jpg,1++
cow_1+_568.jpg,1+
cow_1+_3620.jpg,1+
cow_2_136.jpg,2
cow_1++_130.jpg,1++
cow_1_1296.jpg,1
cow_2_1690.jpg,2
cow_1_388.jpg,1
cow_2_2671.jpg,2
cow_2_1758.jpg,2
cow_1++_461.jpg,1++
cow_1_1437.jpg,1
cow_1+_3143.jpg,1+
cow_2_866.jpg,2
cow_3_1476.jpg,3
cow_1_3119.jpg,1
cow_1++_1376.jpg,1++
cow_2_2215.jpg,2
cow_2_882.jpg,2
cow_2_347.jpg,2
cow_1+_2652.jpg,1+
cow_1_2711.jpg,1
cow_3_520.jpg,3
cow_1++_4731.jpg,1++
cow_1++_5706.jpg,1++
cow_1++_2612.jpg,1++
cow_1_65.jpg,1
cow_1++_5256.jpg,1++
cow_1+_2390.jpg,1+
cow_2_491.jpg,2
cow_3_278.jpg,3
cow_1++_4931.jpg,1++
cow_1+_3299.jpg,1+
cow_2_3141.jpg,2
cow_1_1078.jpg,1
cow_3_2290.jpg,3
cow_2_1041.jpg,2
cow_1+_3248.jpg,1+
cow_1+_4823.jpg,1+
cow_1++_20.jpg,1++
cow_2_4123.jpg,2
cow_3_1383.jpg,3
cow_1_5901.jpg,1
cow_1+_5730.jpg,1+
cow_2_4563.jpg,2
cow_1++_3987.jpg,1++
cow_2_5951.jpg,2
cow_1+_2173.jpg,1+
cow_1_3011.jpg,1
cow_1++_1198.jpg,1++
cow_1++_2442.jpg,1++
cow_3_1966.jpg,3
cow_2_3894.jpg,2
cow_1_3918.jpg,1
cow_1++_422.jpg,1++
cow_1+_1695.jpg,1+
cow_2_413.jpg,2
cow_1++_249.jpg,1++
cow_2_3027.jpg,2
cow_1_3158.jpg,1
cow_3_831.jpg,3
cow_2_2490.jpg,2
cow_1_3132.jpg,1
cow_1+_289.jpg,1+
cow_2_2635.jpg,2
cow_1++_3036.jpg,1++
cow_1_5270.jpg,1
cow_2_2851.jpg,2
cow_1++_1347.jpg,1++
cow_1+_5567.jpg,1+
cow_1+_1291.jpg,1+
cow_1_294.jpg,1
cow_1++_5392.jpg,1++
cow_1+_5747.jpg,1+
cow_2_1680.jpg,2
cow_1+_4145.jpg,1+
cow_2_4645.jpg,2
cow_2_586.jpg,2
cow_3_921.jpg,3
cow_1+_4156.jpg,1+
cow_2_4895.jpg,2
cow_1++_5578.jpg,1++
cow_1_5582.jpg,1
cow_2_4713.jpg,2
cow_1_80.jpg,1
cow_1+_1797.jpg,1+
cow_1++_4798.jpg,1++
cow_1+_405.jpg,1+
cow_1++_4897.jpg,1++
cow_1+_5132.jpg,1+
cow_3_2402.jpg,3
cow_2_3005.jpg,2
cow_1+_439.jpg,1+
cow_2_1203.jpg,2
cow_2_1797.jpg,2
cow_3_0.jpg,3
cow_1++_3580.jpg,1++
cow_1_5539.jpg,1
cow_1+_1920.jpg,1+
cow_1+_981.jpg,1+
cow_1++_2389.jpg,1++
cow_1++_5169.jpg,1++
cow_1+_5075.jpg,1+
cow_1+_3336.jpg,1+
cow_1_1734.jpg,1
cow_2_5622.jpg,2
cow_2_3452.jpg,2
cow_1+_589.jpg,1+
cow_1++_5123.jpg,1++
cow_2_5603.jpg,2
cow_2_3047.jpg,2
cow_2_4000.jpg,2
cow_3_2564.jpg,3
cow_1+_4459.jpg,1+
cow_2_5964.jpg,2
cow_1++_2309.jpg,1++
cow_1_3426.jpg,1
cow_3_420.jpg,3
cow_2_3172.jpg,2
cow_2_634.jpg,2
cow_2_471.jpg,2
cow_2_1582.jpg,2
cow_2_2858.jpg,2
cow_2_3851.jpg,2
cow_2_4202.jpg,2
cow_1+_4978.jpg,1+
cow_1++_3753.jpg,1++
cow_1_5258.jpg,1
cow_3_2905.jpg,3
cow_1_5353.jpg,1
cow_1_3848.jpg,1
cow_1_16.jpg,1
cow_1++_2134.jpg,1++
cow_1_787.jpg,1
cow_1_1924.jpg,1
cow_1+_238.jpg,1+
cow_3_2406.jpg,3
cow_3_2163.jpg,3
cow_1++_1686.jpg,1++
cow_3_2059.jpg,3
cow_1++_2205.jpg,1++
cow_1++_313.jpg,1++
cow_3_2546.jpg,3
cow_2_129.jpg,2
cow_1++_2351.jpg,1++
cow_1++_1827.jpg,1++
cow_2_4962.jpg,2
cow_1+_4868.jpg,1+
cow_2_2694.jpg,2
cow_1_3577.jpg,1
cow_1++_77.jpg,1++
cow_3_3621.jpg,3
cow_1_1487.jpg,1
cow_3_2094.jpg,3
cow_1_987.jpg,1
cow_1++_3947.jpg,1++
cow_1++_5626.jpg,1++
cow_1+_2170.jpg,1+
cow_1_5169.jpg,1
cow_1_3086.jpg,1
cow_1_1843.jpg,1
cow_1++_1018.jpg,1++
cow_2_5464.jpg,2
cow_1+_1642.jpg,1+
cow_1_3204.jpg,1
cow_1_5362.jpg,1
cow_1++_576.jpg,1++
cow_1_1136.jpg,1
cow_1+_1753.jpg,1+
cow_1++_5675.jpg,1++
cow_1+_780.jpg,1+
cow_1+_3533.jpg,1+
cow_1_5257.jpg,1
cow_1_349.jpg,1
cow_1+_2482.jpg,1+
cow_1_5492.jpg,1
cow_2_712.jpg,2
cow_2_5027.jpg,2
cow_3_822.jpg,3
cow_1_2354.jpg,1
cow_1++_700.jpg,1++
cow_1++_4859.jpg,1++
cow_1_607.jpg,1
cow_1_3211.jpg,1
cow_1++_4941.jpg,1++
cow_1_2954.jpg,1
cow_1_1572.jpg,1
cow_1++_4825.jpg,1++
cow_1++_3469.jpg,1++
cow_1+_3619.jpg,1+
cow_3_82.jpg,3
cow_1_1242.jpg,1
cow_1+_4487.jpg,1+
cow_1+_5384.jpg,1+
cow_1+_3846.jpg,1+
cow_1++_4439.jpg,1++
cow_1_5775.jpg,1
cow_2_1325.jpg,2
cow_1_4424.jpg,1
cow_1+_5263.jpg,1+
cow_2_4799.jpg,2
cow_1++_969.jpg,1++
cow_1+_5970.jpg,1+
cow_1+_4749.jpg,1+
cow_1++_1714.jpg,1++
cow_3_3575.jpg,3
cow_1++_4569.jpg,1++
cow_3_131.jpg,3
cow_3_2138.jpg,3
cow_1+_694.jpg,1+
cow_1++_4508.jpg,1++
cow_1_3586.jpg,1
cow_2_3338.jpg,2
cow_3_2372.jpg,3
cow_1+_4104.jpg,1+
cow_1_4913.jpg,1
cow_1_2890.jpg,1
cow_1+_4452.jpg,1+
cow_3_3050.jpg,3
cow_1++_382.jpg,1++
cow_3_916.jpg,3
cow_3_317.jpg,3
cow_1_5679.jpg,1
cow_1_674.jpg,1
cow_1++_1246.jpg,1++
cow_1_5052.jpg,1
cow_1_4344.jpg,1
cow_1++_3605.jpg,1++
cow_1_1323.jpg,1
cow_2_1864.jpg,2
cow_3_1561.jpg,3
cow_1++_586.jpg,1++
cow_2_3492.jpg,2
cow_1++_2805.jpg,1++
cow_3_2446.jpg,3
cow_1+_5433.jpg,1+
cow_1+_5788.jpg,1+
cow_3_1271.jpg,3
cow_1+_679.jpg,1+
cow_1++_3733.jpg,1++
cow_2_5653.jpg,2
cow_1+_5774.jpg,1+
cow_3_2210.jpg,3
cow_1_234.jpg,1
cow_3_856.jpg,3
cow_2_742.jpg,2
cow_1_2385.jpg,1
cow_2_603.jpg,2
cow_1+_914.jpg,1+
cow_2_4593.jpg,2
cow_1+_5778.jpg,1+
cow_1++_5294.jpg,1++
cow_1_5975.jpg,1
cow_1++_1480.jpg,1++
cow_1++_2859.jpg,1++
cow_2_3294.jpg,2
cow_1+_3691.jpg,1+
cow_3_1531.jpg,3
cow_1++_4461.jpg,1++
cow_2_5045.jpg,2
cow_1_3520.jpg,1
cow_1++_5765.jpg,1++
cow_1++_88.jpg,1++
cow_1+_5076.jpg,1+
cow_1++_4659.jpg,1++
cow_3_3839.jpg,3
cow_1++_3867.jpg,1++
cow_1+_687.jpg,1+
cow_1+_4054.jpg,1+
cow_1++_4203.jpg,1++
cow_1++_1337.jpg,1++
cow_1+_4837.jpg,1+
cow_1_1452.jpg,1
cow_1+_5261.jpg,1+
cow_1_5865.jpg,1
cow_3_2980.jpg,3
cow_1++_3471.jpg,1++
cow_2_3383.jpg,2
cow_2_1230.jpg,2
cow_3_3465.jpg,3
cow_1++_5559.jpg,1++
cow_3_527.jpg,3
cow_1_4706.jpg,1
cow_1+_5765.jpg,1+
cow_1+_5978.jpg,1+
cow_1++_5311.jpg,1++
cow_2_3265.jpg,2
cow_1+_1307.jpg,1+
cow_1+_3268.jpg,1+
cow_2_5113.jpg,2
cow_3_3530.jpg,3
cow_1++_2721.jpg,1++
cow_1+_1590.jpg,1+
cow_1_278.jpg,1
cow_1+_1164.jpg,1+
cow_1_4002.jpg,1
cow_3_2749.jpg,3
cow_1++_4660.jpg,1++
cow_1+_3829.jpg,1+
cow_3_3278.jpg,3
cow_3_578.jpg,3
cow_1_995.jpg,1
cow_1_1257.jpg,1
cow_3_3343.jpg,3
cow_3_1052.jpg,3
cow_2_1373.jpg,2
cow_1+_1871.jpg,1+
cow_1++_4800.jpg,1++
cow_1++_4758.jpg,1++
cow_3_3963.jpg,3
cow_1++_1294.jpg,1++
cow_2_4456.jpg,2
cow_2_3995.jpg,2
cow_1_2855.jpg,1
cow_1_3962.jpg,1
cow_1+_380.jpg,1+
cow_1_2462.jpg,1
cow_3_2291.jpg,3
cow_2_2713.jpg,2
cow_3_925.jpg,3
cow_1++_631.jpg,1++
cow_1++_5549.jpg,1++
cow_1+_3531.jpg,1+
cow_3_2906.jpg,3
cow_1+_1514.jpg,1+
cow_1+_2995.jpg,1+
cow_1+_578.jpg,1+
cow_2_2876.jpg,2
cow_3_2795.jpg,3
cow_2_1395.jpg,2
cow_1+_1933.jpg,1+
cow_1+_2450.jpg,1+
cow_1_1389.jpg,1
cow_1_5831.jpg,1
cow_3_2849.jpg,3
cow_1++_4412.jpg,1++
cow_1++_5587.jpg,1++
cow_1++_5775.jpg,1++
cow_3_1817.jpg,3
cow_1++_1444.jpg,1++
cow_1+_1811.jpg,1+
cow_1+_689.jpg,1+
cow_2_3007.jpg,2
cow_3_2909.jpg,3
cow_3_3723.jpg,3
cow_1++_3706.jpg,1++
cow_1_560.jpg,1
cow_2_1660.jpg,2
cow_1++_5569.jpg,1++
cow_3_1726.jpg,3
cow_2_4736.jpg,2
cow_1+_4503.jpg,1+
cow_1++_1245.jpg,1++
cow_3_2493.jpg,3
cow_1++_646.jpg,1++
cow_2_5577.jpg,2
cow_1++_3317.jpg,1++
cow_3_625.jpg,3
cow_1++_1285.jpg,1++
cow_1_4213.jpg,1
cow_1++_4635.jpg,1++
cow_1++_534.jpg,1++
cow_1_2624.jpg,1
cow_2_2269.jpg,2
cow_1++_5098.jpg,1++
cow_1_2208.jpg,1
cow_1+_1963.jpg,1+
cow_3_291.jpg,3
cow_1_1693.jpg,1
cow_1++_3084.jpg,1++
cow_3_3189.jpg,3
cow_1_4234.jpg,1
cow_1_842.jpg,1
cow_1+_1141.jpg,1+
cow_1++_2194.jpg,1++
cow_3_3167.jpg,3
cow_2_3200.jpg,2
cow_3_3504.jpg,3
cow_2_5789.jpg,2
cow_1++_1213.jpg,1++
cow_2_145.jpg,2
cow_1++_4553.jpg,1++
cow_1++_5056.jpg,1++
cow_2_3089.jpg,2
cow_1+_3530.jpg,1+
cow_1_5421.jpg,1
cow_1+_5729.jpg,1+
cow_1++_4400.jpg,1++
cow_1++_5674.jpg,1++
cow_1_833.jpg,1
cow_2_2059.jpg,2
cow_1+_2008.jpg,1+
cow_2_3684.jpg,2
cow_1+_4760.jpg,1+
cow_1+_754.jpg,1+
cow_2_5157.jpg,2
cow_1++_6.jpg,1++
cow_2_5277.jpg,2
cow_1+_4226.jpg,1+
cow_3_874.jpg,3
cow_3_3421.jpg,3
cow_1_3122.jpg,1
cow_1++_3628.jpg,1++
cow_2_437.jpg,2
cow_3_1708.jpg,3
cow_3_2413.jpg,3
cow_3_2068.jpg,3
cow_3_1985.jpg,3
cow_1++_215.jpg,1++
cow_1+_1623.jpg,1+
cow_1++_4494.jpg,1++
cow_3_2625.jpg,3
cow_1++_1237.jpg,1++
cow_1+_2844.jpg,1+
cow_1++_1545.jpg,1++
cow_1++_2370.jpg,1++
cow_1+_3807.jpg,1+
cow_3_3875.jpg,3
cow_1_644.jpg,1
cow_1+_1927.jpg,1+
cow_1+_3671.jpg,1+
cow_1+_5215.jpg,1+
cow_1_1604.jpg,1
cow_1+_1895.jpg,1+
cow_3_1172.jpg,3
cow_1_1240.jpg,1
cow_1++_3181.jpg,1++
cow_1++_2686.jpg,1++
cow_1_2928.jpg,1
cow_1+_994.jpg,1+
cow_3_1078.jpg,3
cow_1++_4348.jpg,1++
cow_1++_1907.jpg,1++
cow_1+_1560.jpg,1+
cow_1++_2430.jpg,1++
cow_1_5862.jpg,1
cow_1+_2408.jpg,1+
cow_1++_59.jpg,1++
cow_3_1624.jpg,3
cow_2_5750.jpg,2
cow_1+_1452.jpg,1+
cow_1_3582.jpg,1
cow_1++_1949.jpg,1++
cow_1+_2036.jpg,1+
cow_2_4624.jpg,2
cow_1+_2901.jpg,1+
cow_1_5902.jpg,1
cow_1+_5599.jpg,1+
cow_1+_4410.jpg,1+
cow_1+_4253.jpg,1+
cow_2_1250.jpg,2
cow_1+_2680.jpg,1+
cow_2_4482.jpg,2
cow_1++_4667.jpg,1++
cow_1+_3438.jpg,1+
cow_3_3362.jpg,3
cow_1_5751.jpg,1
cow_3_2431.jpg,3
cow_3_3038.jpg,3
cow_2_2654.jpg,2
cow_2_5489.jpg,2
cow_1++_4873.jpg,1++
cow_1_433.jpg,1
cow_2_3512.jpg,2
cow_1+_1380.jpg,1+
cow_2_5200.jpg,2
cow_1++_5170.jpg,1++
cow_1_2993.jpg,1
cow_1_2196.jpg,1
cow_1+_3486.jpg,1+
cow_1++_4726.jpg,1++
cow_2_693.jpg,2
cow_2_2596.jpg,2
cow_1++_2901.jpg,1++
cow_1_4734.jpg,1
cow_1_5994.jpg,1
cow_1++_867.jpg,1++
cow_1_4138.jpg,1
cow_1_533.jpg,1
cow_1_149.jpg,1
cow_1+_2105.jpg,1+
cow_1++_24.jpg,1++
cow_1++_3503.jpg,1++
cow_1+_1704.jpg,1+
cow_3_1747.jpg,3
cow_2_4655.jpg,2
cow_3_3452.jpg,3
cow_1+_2187.jpg,1+
cow_1++_810.jpg,1++
cow_1++_5507.jpg,1++
cow_1++_3906.jpg,1++
cow_3_3744.jpg,3
cow_1_3746.jpg,1
cow_3_412.jpg,3
cow_1_2707.jpg,1
cow_1_1360.jpg,1
cow_2_5285.jpg,2
cow_1++_815.jpg,1++
cow_2_1300.jpg,2
cow_1++_2884.jpg,1++
cow_1++_4921.jpg,1++
cow_3_2140.jpg,3
cow_1++_2948.jpg,1++
cow_1_3839.jpg,1
cow_1+_5086.jpg,1+
cow_1++_1909.jpg,1++
cow_1+_163.jpg,1+
cow_1++_518.jpg,1++
cow_1++_4523.jpg,1++
cow_1_1149.jpg,1
cow_2_1965.jpg,2
cow_1++_5902.jpg,1++
cow_1++_2467.jpg,1++
cow_1_3222.jpg,1
cow_3_490.jpg,3
cow_1+_2639.jpg,1+
cow_2_1745.jpg,2
cow_1_4218.jpg,1
cow_1++_5845.jpg,1++
cow_1_110.jpg,1
cow_1++_4085.jpg,1++
cow_2_1811.jpg,2
cow_2_1289.jpg,2
cow_1++_866.jpg,1++
cow_3_703.jpg,3
cow_1_1435.jpg,1
cow_1++_3840.jpg,1++
cow_1_4720.jpg,1
cow_1++_1047.jpg,1++
cow_3_2759.jpg,3
cow_3_182.jpg,3
cow_1+_1832.jpg,1+
cow_1_1155.jpg,1
cow_1_3596.jpg,1
cow_3_1960.jpg,3
cow_3_2295.jpg,3
cow_2_5863.jpg,2
cow_1+_2625.jpg,1+
cow_2_3704.jpg,2
cow_1+_684.jpg,1+
cow_1_3325.jpg,1
cow_1+_710.jpg,1+
cow_1_3903.jpg,1
cow_2_3192.jpg,2
cow_1++_1661.jpg,1++
cow_1+_2638.jpg,1+
cow_1_196.jpg,1
cow_1_1502.jpg,1
cow_1+_1171.jpg,1+
cow_2_105.jpg,2
cow_1+_3999.jpg,1+
cow_2_4992.jpg,2
cow_2_5207.jpg,2
cow_1_5825.jpg,1
cow_3_1599.jpg,3
cow_1_2297.jpg,1
cow_1_518.jpg,1
cow_1_116.jpg,1
cow_1_5550.jpg,1
cow_2_390.jpg,2
cow_1_5449.jpg,1
cow_2_1356.jpg,2
cow_2_1270.jpg,2
cow_2_749.jpg,2
cow_1++_1239.jpg,1++
cow_1++_3359.jpg,1++
cow_1+_1564.jpg,1+
cow_1+_2191.jpg,1+
cow_1+_5386.jpg,1+
cow_2_3539.jpg,2
cow_1+_4903.jpg,1+
cow_1_2631.jpg,1
cow_1++_4050.jpg,1++
cow_1+_5840.jpg,1+
cow_3_3033.jpg,3
cow_1_4935.jpg,1
cow_1++_2316.jpg,1++
cow_2_1673.jpg,2
cow_1+_1083.jpg,1+
cow_2_1989.jpg,2
cow_2_456.jpg,2
cow_2_822.jpg,2
cow_1+_4057.jpg,1+
cow_1_4343.jpg,1
cow_1_405.jpg,1
cow_2_1108.jpg,2
cow_2_3607.jpg,2
cow_1++_2420.jpg,1++
cow_1_1154.jpg,1
cow_1+_2346.jpg,1+
cow_1+_2070.jpg,1+
cow_2_1490.jpg,2
cow_2_714.jpg,2
cow_1++_16.jpg,1++
cow_2_2755.jpg,2
cow_1_4695.jpg,1
cow_2_3035.jpg,2
cow_1+_3569.jpg,1+
cow_1+_2117.jpg,1+
cow_3_179.jpg,3
cow_1_3012.jpg,1
cow_1++_4445.jpg,1++
cow_1++_3411.jpg,1++
cow_1++_3574.jpg,1++
cow_1+_4056.jpg,1+
cow_1+_3641.jpg,1+
cow_2_155.jpg,2
cow_3_882.jpg,3
cow_1+_5138.jpg,1+
cow_1_4174.jpg,1
cow_1_3194.jpg,1
cow_2_4429.jpg,2
cow_1_100.jpg,1
cow_1+_3570.jpg,1+
cow_1_5477.jpg,1
cow_1+_5647.jpg,1+
cow_1++_4281.jpg,1++
cow_1+_902.jpg,1+
cow_3_272.jpg,3
cow_1+_3107.jpg,1+
cow_1++_517.jpg,1++
cow_1++_189.jpg,1++
cow_1_2199.jpg,1
cow_1++_3285.jpg,1++
cow_2_2902.jpg,2
cow_1++_191.jpg,1++
cow_1+_4422.jpg,1+
cow_1_3212.jpg,1
cow_1+_4686.jpg,1+
cow_1++_542.jpg,1++
cow_2_569.jpg,2
cow_1_1356.jpg,1
cow_1_4667.jpg,1
cow_3_2060.jpg,3
cow_3_3712.jpg,3
cow_2_5165.jpg,2
cow_3_194.jpg,3
cow_2_3435.jpg,2
cow_2_3096.jpg,2
cow_1_1102.jpg,1
cow_1_4257.jpg,1
cow_1++_4611.jpg,1++
cow_1+_845.jpg,1+
cow_1++_4894.jpg,1++
cow_2_739.jpg,2
cow_1++_2536.jpg,1++
cow_3_1799.jpg,3
cow_1+_540.jpg,1+
cow_2_1594.jpg,2
cow_1++_4176.jpg,1++
cow_2_372.jpg,2
cow_1+_5719.jpg,1+
cow_1_1159.jpg,1
cow_1_1952.jpg,1
cow_1+_3360.jpg,1+
cow_1++_1152.jpg,1++
cow_2_4651.jpg,2
cow_1++_4940.jpg,1++
cow_3_1409.jpg,3
cow_1+_4076.jpg,1+
cow_1++_4314.jpg,1++
cow_1++_514.jpg,1++
cow_3_3967.jpg,3
cow_1_358.jpg,1
cow_1++_5517.jpg,1++
cow_2_2012.jpg,2
cow_1_877.jpg,1
cow_2_2741.jpg,2
cow_2_5719.jpg,2
cow_1_840.jpg,1
cow_2_1882.jpg,2
cow_1_160.jpg,1
cow_1+_3831.jpg,1+
cow_1++_1577.jpg,1++
cow_1+_4795.jpg,1+
cow_1+_3577.jpg,1+
cow_3_52.jpg,3
cow_1++_3979.jpg,1++
cow_1+_2793.jpg,1+
cow_1_4006.jpg,1
cow_1+_1095.jpg,1+
cow_1_5035.jpg,1
cow_1+_4975.jpg,1+
cow_3_1695.jpg,3
cow_1+_4944.jpg,1+
cow_1+_1557.jpg,1+
cow_1_5980.jpg,1
cow_3_2979.jpg,3
cow_2_3605.jpg,2
cow_3_640.jpg,3
cow_1++_4615.jpg,1++
cow_1++_5588.jpg,1++
cow_1+_2914.jpg,1+
cow_1_3383.jpg,1
cow_1_4282.jpg,1
cow_2_3487.jpg,2
cow_3_1466.jpg,3
cow_2_5835.jpg,2
cow_1++_4366.jpg,1++
cow_1_1539.jpg,1
cow_1_3999.jpg,1
cow_3_1560.jpg,3
cow_1++_5895.jpg,1++
cow_2_3204.jpg,2
cow_1+_872.jpg,1+
cow_1+_4831.jpg,1+
cow_2_3702.jpg,2
cow_1++_5907.jpg,1++
cow_1_1990.jpg,1
cow_1_3477.jpg,1
cow_1++_5437.jpg,1++
cow_1+_1315.jpg,1+
cow_1++_2448.jpg,1++
cow_2_1821.jpg,2
cow_1++_2415.jpg,1++
cow_1_174.jpg,1
cow_1++_1724.jpg,1++
cow_1_4903.jpg,1
cow_1++_660.jpg,1++
cow_2_4019.jpg,2
cow_1_4183.jpg,1
cow_1_3267.jpg,1
cow_1_4029.jpg,1
cow_3_2053.jpg,3
cow_2_690.jpg,2
cow_1++_5897.jpg,1++
cow_1_209.jpg,1
cow_1_5654.jpg,1
cow_1+_1012.jpg,1+
cow_1_216.jpg,1
cow_2_5594.jpg,2
cow_1+_3759.jpg,1+
cow_1_2019.jpg,1
cow_3_3693.jpg,3
cow_1+_1088.jpg,1+
cow_1_3499.jpg,1
cow_2_5359.jpg,2
cow_2_5629.jpg,2
cow_2_5772.jpg,2
cow_1_3868.jpg,1
cow_2_4253.jpg,2
cow_2_4567.jpg,2
cow_2_4065.jpg,2
cow_3_3567.jpg,3
cow_1+_666.jpg,1+
cow_2_2093.jpg,2
cow_1+_4212.jpg,1+
cow_3_3330.jpg,3
cow_1+_681.jpg,1+
cow_1++_3731.jpg,1++
cow_1+_132.jpg,1+
cow_2_481.jpg,2
cow_1_3051.jpg,1
cow_1++_3221.jpg,1++
cow_1+_1755.jpg,1+
cow_2_2672.jpg,2
cow_3_3168.jpg,3
cow_1+_4109.jpg,1+
cow_3_3804.jpg,3
cow_1_3948.jpg,1
cow_2_5944.jpg,2
cow_2_6.jpg,2
cow_1++_3634.jpg,1++
cow_1_3751.jpg,1
cow_1_1786.jpg,1
cow_1+_5850.jpg,1+
cow_1++_1732.jpg,1++
cow_1_3451.jpg,1
cow_1_229.jpg,1
cow_2_4765.jpg,2
cow_1++_4048.jpg,1++
cow_1_527.jpg,1
cow_1++_5900.jpg,1++
cow_1+_1419.jpg,1+
cow_1_2068.jpg,1
cow_1++_2058.jpg,1++
cow_1+_3726.jpg,1+
cow_1++_3571.jpg,1++
cow_1++_4956.jpg,1++
cow_1++_5057.jpg,1++
cow_1+_4990.jpg,1+
cow_2_3186.jpg,2
cow_2_3876.jpg,2
cow_1_2493.jpg,1
cow_3_3012.jpg,3
cow_2_5786.jpg,2
cow_1_1316.jpg,1
cow_1_4864.jpg,1
cow_1++_1770.jpg,1++
cow_1_4008.jpg,1
cow_2_1548.jpg,2
cow_2_5821.jpg,2
cow_1_2598.jpg,1
cow_2_5930.jpg,2
cow_3_384.jpg,3
cow_1+_1303.jpg,1+
cow_2_4581.jpg,2
cow_1++_5034.jpg,1++
cow_1_50.jpg,1
cow_1_5236.jpg,1
cow_2_4840.jpg,2
cow_3_3715.jpg,3
cow_2_4742.jpg,2
cow_1+_1485.jpg,1+
cow_1++_4397.jpg,1++
cow_1+_851.jpg,1+
cow_2_2820.jpg,2
cow_2_3376.jpg,2
cow_3_3315.jpg,3
cow_1_3556.jpg,1
cow_1++_771.jpg,1++
cow_3_709.jpg,3
cow_1+_2392.jpg,1+
cow_1+_2035.jpg,1+
cow_3_1661.jpg,3
cow_1_3044.jpg,1
cow_1++_5732.jpg,1++
cow_1++_305.jpg,1++
cow_1+_4008.jpg,1+
cow_2_646.jpg,2
cow_1++_4311.jpg,1++
cow_1+_4086.jpg,1+
cow_1++_3025.jpg,1++
cow_2_4919.jpg,2
cow_2_2567.jpg,2
cow_2_656.jpg,2
cow_1+_4895.jpg,1+
cow_2_3410.jpg,2
cow_1+_5649.jpg,1+
cow_1++_3173.jpg,1++
cow_1++_2610.jpg,1++
cow_3_1741.jpg,3
cow_1+_3469.jpg,1+
cow_1++_3241.jpg,1++
cow_3_1457.jpg,3
cow_1++_1698.jpg,1++
cow_2_952.jpg,2
cow_1++_3340.jpg,1++
cow_1_1586.jpg,1
cow_1++_5536.jpg,1++
cow_3_3611.jpg,3
cow_1+_2320.jpg,1+
cow_2_1360.jpg,2
cow_3_1578.jpg,3
cow_2_5576.jpg,2
cow_1_5774.jpg,1
cow_1_5713.jpg,1
cow_1_3400.jpg,1
cow_2_2568.jpg,2
cow_2_5512.jpg,2
cow_1+_4025.jpg,1+
cow_1++_908.jpg,1++
cow_2_4117.jpg,2
cow_1_5988.jpg,1
cow_1++_873.jpg,1++
cow_1_2037.jpg,1
cow_1+_2624.jpg,1+
cow_3_294.jpg,3
cow_1++_4834.jpg,1++
cow_1++_1342.jpg,1++
cow_2_3700.jpg,2
cow_3_2332.jpg,3
cow_1+_197.jpg,1+
cow_1_3964.jpg,1
cow_1_5626.jpg,1
cow_1_3984.jpg,1
cow_1_1797.jpg,1
cow_1++_2045.jpg,1++
cow_1++_2462.jpg,1++
cow_1++_4079.jpg,1++
cow_1_820.jpg,1
cow_1+_239.jpg,1+
cow_1+_887.jpg,1+
cow_1++_4321.jpg,1++
cow_2_354.jpg,2
cow_3_2550.jpg,3
cow_3_2277.jpg,3
cow_3_370.jpg,3
cow_1+_3499.jpg,1+
cow_1_4750.jpg,1
cow_1++_3170.jpg,1++
cow_1++_3650.jpg,1++
cow_3_321.jpg,3
cow_2_5258.jpg,2
cow_1+_2569.jpg,1+
cow_3_2642.jpg,3
cow_1_5728.jpg,1
cow_1++_2100.jpg,1++
cow_1+_5772.jpg,1+
cow_1++_5160.jpg,1++
cow_2_3893.jpg,2
cow_1_3956.jpg,1
cow_1_1322.jpg,1
cow_2_3574.jpg,2
cow_1_834.jpg,1
cow_3_888.jpg,3
cow_1++_4467.jpg,1++
cow_2_2924.jpg,2
cow_1++_2669.jpg,1++
cow_1++_5523.jpg,1++
cow_3_2880.jpg,3
cow_1++_3691.jpg,1++
cow_1++_241.jpg,1++
cow_3_700.jpg,3
cow_1++_3897.jpg,1++
cow_2_2552.jpg,2
cow_1++_1746.jpg,1++
cow_1_5605.jpg,1
cow_3_524.jpg,3
cow_1_1400.jpg,1
cow_1_1276.jpg,1
cow_1_1781.jpg,1
cow_1_4483.jpg,1
cow_1_5136.jpg,1
cow_1+_953.jpg,1+
cow_1++_2695.jpg,1++
cow_1_2828.jpg,1
cow_1+_3719.jpg,1+
cow_1+_2329.jpg,1+
cow_3_3209.jpg,3
cow_1+_3134.jpg,1+
cow_1_3095.jpg,1
